ID,ชนิด,รหัสสินค้า,ชื่อ,เผยแพร่แล้ว,เป็นรายการเด่นหรือไม่,การมองเห็นในแค็ตตาล็อก,คำอธิบายแบบย่อ,รายละเอียดเพิ่มเติม,วันเริ่มต้นลดราคา,วันสิ้นสุดการลดราคา,สถานะภาษี,กลุ่มภาษี,มีสินค้าในคลังสินค้า?,คลังสินค้า,"Low stock amount",อนุญาตให้จองสินค้าหรือไม่,"จำกัดการขายแค่ 1 ชิ้นหรือไม่?","น้ำหนัก (g)","ยาว (cm)","กว้าง (cm)","สูง (cm)",เปิดให้ผู้ใช้รีวิวสินค้า?,บันทึกในการสั่งซื้อ,ราคาที่ลด,ราคาปกติ,หมวดหมู่,ป้ายกำกับ,ประเภทการจัดส่ง,ไฟล์รูปภาพ,ลิมิตจำนวนดาวน์โหลด,วันหมดอายุดาวน์โหลด,หลัก,สินค้ากลุ่ม,Up-sells,Cross-sells,"URL ภายนอก",ข้อความของปุ่ม,ตำแหน่ง,"ชื่อคุณสมบัติ 1","ค่าคุณสมบัติ 1","คุณสมบัติภายนอกที่เห็นได้ 1","คุณสมบัติทั่วไป 1"
7632,simple,MSF0290,"ลูกชิ้นปลาแหลม เยาวราช (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,6.17,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นปลาแหลม-เยาวราช.jpg,,,,,,,,,0,,,,
7633,simple,MSF0310,"เกี้ยวปลา เยาวราช (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,17.98,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/เกี้ยวปลา-เยาวราช.png,,,,,,,,,0,,,,
7634,simple,MSF0320,"ฮือก๋วย เยาวราช (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,7.82,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ฮือก้วยเยาราช.jpg,,,,,,,,,0,,,,
7635,simple,MSF0330,"ไส้กรอกชีสเล็ก (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,7.54,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกชีสเล็ก.jpg,,,,,,,,,0,,,,
7636,simple,MSF0370,"โบโลน่าพริก สไลด์ แหลมทอง (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.89,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/โบโลน่าพริก-สไลด์-แหลมทอง.jpg,,,,,,,,,0,,,,
7637,simple,MSF0390,"ไส้กรอกไก่ สอด ไส้ชีส AFM (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,7.27,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกไก่-สอด-ไส้ชีส-AFM.jpg,,,,,,,,,0,,,,
7638,simple,MSF0400,"ไส้กรอกอิสานวุ้นเส้น (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,13.16,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกอิสานวุ้นเส้น.jpg,,,,,,,,,0,,,,
7639,simple,MSF0410,"ไส้กรอกนม (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.86,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกนม.jpg,,,,,,,,,0,,,,
7640,simple,MSF0420,"ลูกชิ้นปลามหาชัย ถุงฟ้า (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,6.72,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นปลามหาชัย-ถุงฟ้า.jpg,,,,,,,,,0,,,,
7641,simple,MSF0430,"คอร์นด๊อก AFM (275 กรัม)",1,0,visible,,,,,none,,1,,,0,0,275,,,,0,,,5.05,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/คอร์นด๊อก-AFM.jpg,,,,,,,,,0,,,,
7642,simple,MSF0440,"หมูยอแท่ง ตรา สามชัย (180 กรัม)",1,0,visible,,,,,none,,1,,,0,0,180,,,,0,,,3.56,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/หมูยอแท่ง-ตรา-สามชัย.jpg,,,,,,,,,0,,,,
7643,simple,MSF0450,"ลูกชิ้นกุ้ง นายตี๋ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,12.63,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นกุ้ง-นายตี๋.jpg,,,,,,,,,0,,,,
7644,simple,MSF0460,"ลูกชิ้นปลากราย นายตี๋ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,9.47,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นปลากราย-นายตี๋.jpg,,,,,,,,,0,,,,
7645,simple,MSF0470,"ฟุตลองสไปซี่ 7-11 (130 กรัม)",1,0,visible,,,,,none,,1,,,0,0,130,,,,0,,,2.24,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ฟุตลองสไปซี่-7-11.jpg,,,,,,,,,0,,,,
7646,simple,MSF0480,"แฟรงค์หมูหนังกรอบ 7-11 (120 กรัม)",1,0,visible,,,,,none,,1,,,0,0,120,,,,0,,,2.42,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/แฟรงค์หมูหนังกรอบ-7-11.jpg,,,,,,,,,0,,,,
7647,simple,MSF0490,"สโมกกี้ ไบท์ 7-11 (400 กรัม)",1,0,visible,,,,,none,,1,,,0,0,400,,,,0,,,5.18,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/สโมกกี้-ไบท์-7-11.jpg,,,,,,,,,0,,,,
7648,simple,MSF0510,"ลูกชิ้นจิตรปลากราย (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,8.23,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นจิตรปลากราย.jpg,,,,,,,,,0,,,,
7649,simple,MSF0540,"ทูโทนลูกชิ้นปลาระเบิด (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.47,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ทูโทนลูกชิ้นปลาระเบิด.jpg,,,,,,,,,0,,,,
7650,simple,MSF0550,"หมูยอดอนเมือง (100 กรัม)",1,0,visible,,,,,none,,1,,,0,0,100,,,,0,,,2.77,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/หมูยอดอนเมือง.jpg,,,,,,,,,0,,,,
7651,simple,MSF0560,"ลูกชิ้นปลาระเบิด ตี๋น้อย (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.2,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นปลาระเบิด-ตี๋น้อย.jpg,,,,,,,,,0,,,,
7652,simple,MSF0580,"ลูกชิ้นปลาเก้าดาว (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,7.27,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นปลาเก้าดาว.jpg,,,,,,,,,0,,,,
7653,simple,MSF0590,"ค๊อกเทล รมควัน (150 กรัม)",1,0,visible,,,,,none,,1,,,0,0,150,,,,0,,,3.27,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ค๊อกเทล-รมควัน.jpg,,,,,,,,,0,,,,
7654,simple,MSF0600,"ไส้กรอกแดงแหลมทอง (1000 กรัม)",0,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.47,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกแดง-แหลมทอง.jpg,,,,,,,,,0,,,,
7655,simple,MSF0610,"BKP ไส้กรอกแฟรงค์ไก่รมควันหนังกรอบ ชีส (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,10.02,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/BKP-ไส้กรอกแฟรงค์ไก่รมควันหนังกรอบ-ชีส.jpg,,,,,,,,,0,,,,
7656,simple,MSF0620,"ลูกชิ้นทิพย์ (400 กรัม)",1,0,visible,,,,,none,,1,,,0,0,400,,,,0,,,7.38,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นทิพย์.jpg,,,,,,,,,0,,,,
7657,simple,MSF0630,"ลูกชิ้นทอดมัน AFM (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,13.16,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นทอดมัน-AFM.jpg,,,,,,,,,0,,,,
7658,simple,MSF0640,"จิตรทอดมันปลากราย (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,8.23,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ทอดมันจิตรปลากราย.jpg,,,,,,,,,0,,,,
7659,simple,MSF0650,"ลูกชิ้นหมูโกเด้ง เสียบไม้ (400 กรัม)",1,0,visible,,,,,none,,1,,,0,0,400,,,,0,,,10.13,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นหมูโกเด้ง-เสียบไม้.jpg,,,,,,,,,0,,,,
7660,simple,MSF0660,"ลูกชิ้นปลากลมแดง (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.61,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นปลากลมแดง.jpg,,,,,,,,,0,,,,
7661,simple,MSF0670,"ทอดมันปลากรายคุณอุ๊ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,8.23,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ทอดมันปลากรายคุณอุ๊.jpg,,,,,,,,,0,,,,
7662,simple,MSF0680,"หมูยอ บ้านไผ่ (560 กรัม)",1,0,visible,,,,,none,,1,,,0,0,560,,,,0,,,8.25,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/หมูยอ-บ้านไผ่.jpg,,,,,,,,,0,,,,
7663,simple,MSF0690,"เส้นปลามหาชัย แม็คโคร (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,13.99,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/เส้นปลามหาชัย-แม็คโคร.jpg,,,,,,,,,0,,,,
7664,simple,MSF0700,"โบโลน่า เบครแตก (450 กรัม)",1,0,visible,,,,,none,,1,,,0,0,450,,,,0,,,7.05,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/โบโลน่า-เบครแตก.jpg,,,,,,,,,0,,,,
7665,simple,MSF0710,"ลูกชิ้นทอดมันปลาสีส้ม (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.89,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นทอดมันปลาสีส้ม.jpg,,,,,,,,,0,,,,
7666,simple,MSF0720,"ลูกชิ้นไก่ แหลมทอง (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,13.3,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นไก่-แหลมทอง.jpg,,,,,,,,,0,,,,
7669,simple,MSF0250,"ลูกชิ้นกุ้ง เยาวราช (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,9.88,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7670,simple,MSF0730,"ลูกชิ้นหมู ฮั้งเพ้ง (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,8.78,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7671,simple,MSF0740,"ลูกชิ้นจินนี่ (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,13.3,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7672,simple,MSF0200,"ลูกชิ้นยืนกินลิซ่า+น้ำจิ้ม 10 ไม้ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,8.64,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7673,simple,MSF0160,"ลูกชิ้นหมูยิ้ม20ไม้ (430 กรัม)",1,0,visible,,,,,none,,1,,,0,0,430,,,,0,,,7.13,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7674,simple,MSF0150,"ลูกชิ้นแดงกลมทอด (1000 กรัม)",1,0,visible,,,,,none,,1,,,0,0,1000,,,,0,,,12.47,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7675,simple,MSF0180,"ไส้กรอกอีสาน ข้อเล็ก ไม่มีแบรนด์ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,8.23,ลูกชิ้นไส้กรอก,"ลูกชิ้นไส้กรอก, อาหารแช่เย็น",,,,,,,,,,,0,,,,
7680,simple,MSF0750,"ลูกชิ้นเอ็นเนื้อ แชมป์ (1000 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,1000,,,,0,,,17.56,ลูกชิ้นไส้กรอก,,,"https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นเอ็น-แชมป์.jpg, https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นเอ็น-แชมป์.jpg",,,,,,,,,0,,,,
7683,simple,MSF0760,"Cp ชีสไบท์ (150 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,150,,,,0,,,2.58,ลูกชิ้นไส้กรอก,,,"https://mrince.com/wp-content/uploads/2022/04/Cp-ชีสไบท์.png, https://mrince.com/wp-content/uploads/2022/04/Cp-ชีสไบท์.png",,,,,,,,,0,,,,
7685,simple,IF0060,"ไก่จ๊อห้าดาว (1000 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,1000,,,,0,,,15,วัตถุดิบ,,,"https://mrince.com/wp-content/uploads/2022/04/ไก่จ๊อ5ดาว.jpg, https://mrince.com/wp-content/uploads/2022/04/ไก่จ๊อ5ดาว.jpg",,,,,,,,,0,,,,
7687,simple,DTF0800,"ปัง 85 (350 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,350,,,,0,,,4.99,ขนม,,,"https://mrince.com/wp-content/uploads/2022/04/ปัง-85.jpg, https://mrince.com/wp-content/uploads/2022/04/ปัง-85.jpg",,,,,,,,,0,,,,
7689,simple,MSF0075,"ไส้กรอกแดง แหลมทอง (เล็ก) (500 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,500,,,,0,,9.95,13.61,ลูกชิ้นไส้กรอก,,,"https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกแดง-แหลมทอง.jpg, https://mrince.com/wp-content/uploads/2022/04/ไส้กรอกแดง-แหลมทอง.jpg",,,,,,,,,0,,,,
7690,simple,FIF0110,"ปลาร้า หม่ำ (350 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,350,,,,0,,,5.64,เครื่องปรุง,,,https://mrince.com/wp-content/uploads/2022/04/ปลาร้า-หม่ำ.jpg,,,,,,,,,0,,,,
7692,simple,FT0350,"มะยงชิด (500 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,500,,,,0,,,12.35,ผลไม้,,,https://mrince.com/wp-content/uploads/2022/04/มะยงชิด.jpg,,,,,,,,,0,,,,
7694,simple,MSF0135,"ลูกชิ้นปลาระเบิดนีโม่ ถุงเล็ก (500 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,500,,,,0,,,6.24,ลูกชิ้นไส้กรอก,,,https://mrince.com/wp-content/uploads/2022/04/d88befb1b43fb9923dd1fd7cdf595465.jpg,,,,,,,,,0,,,,
7697,simple,RF0080,"ขนมจีบกุ้ง เจดดราก้อน (480 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,480,,,,0,,,10.16,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/กกุ้ว.jpeg,,,,,,,,,0,,,,
7699,simple,RF1110,"ขนมจีบปู เจดดราก้อน (480 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,480,,,,0,,,10.16,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/PRODUCT_1587390995593.jpeg,,,,,,,,,0,,,,
7701,simple,DTF0500,"ลูกชุป (180 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,180,,,,0,,,4.05,ขนม,,,https://mrince.com/wp-content/uploads/2022/04/ลูกชุบ.jpg,,,,,,,,,0,,,,
7705,simple,FT0430,"มะม่วงอกร่อง (1000 กรัม)",0,0,visible,,,,,taxable,,0,,,0,0,1000,,,,0,,,12.83,ผลไม้,,,https://mrince.com/wp-content/uploads/2022/04/มะม่วงอกร่อง.jpg,,,,,,,,,0,,,,
7707,simple,FT0470,"มะม่วงแก้วขมิ้น (1000 กรัม)",0,0,visible,,,,,taxable,,0,,,0,0,1000,,,,0,,,10.7,ผลไม้,,,https://mrince.com/wp-content/uploads/2022/04/มะม่วงแก้วขมิ้น.jpg,,,,,,,,,0,,,,
7710,simple,RF0390,"ซาลาเปาวราภรณ์-หมูสับ 1Pcs (100 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,100,,,,0,,,1.81,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/3CJOUMADB2A34AEC5D259Clv.jpg,,,,,,,,,0,,,,
7712,simple,RF0400,"ซาลาเปาวราภรณ์-หมูแดง 1Pcs (100 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,100,,,,0,,,1.81,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/3CJOUMADB2A34AEC5D259Clv.jpg,,,,,,,,,0,,,,
7713,simple,RF1310,"ซาลาเปาทับหลี-หมูสับไข่ (100 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,100,,,,0,,,1.81,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/E72BFB46-54C4-4862-AE64-383E2470EC9C.jpeg,,,,,,,,,0,,,,
7715,simple,RF1320,"ซาลาเปาทับหลี-หมูแดง (100 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,100,,,,0,,,1.81,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/E72BFB46-54C4-4862-AE64-383E2470EC9C.jpeg,,,,,,,,,0,,,,
7717,simple,MSF0665,"ลูกชิ้นปลากลมแดง ถุงเล็ก (500 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,500,,,,0,,,6.31,ลูกชิ้นไส้กรอก,,,https://mrince.com/wp-content/uploads/2022/04/ลูกชิ้นแดงกลมทอด.jpg,,,,,,,,,0,,,,
7722,simple,RF0680,"จ้อปูแม่วรรณนากรรเชียงปู (500 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,500,,,,0,,,20,อาหารพร้อมทาน,,,https://mrince.com/wp-content/uploads/2022/04/จ้อปูแม่วรรณนากรรเชียงป.jpg,,,,,,,,,0,,,,
7725,simple,DTF1150,"โรตีสายไหม (250 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,250,,,,0,,,3.65,ขนม,,,https://mrince.com/wp-content/uploads/2022/04/โรตีสายไหม.jpg,,,,,,,,,0,,,,
7728,simple,RF1200,"ก๋วยเตี๋ยวเรือต่อปาก (200 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,200,,,,0,,,2.6,อาหารแห้ง,,,https://mrince.com/wp-content/uploads/2022/04/269889220_220672566915191_5455394623928355584_n.jpg,,,,,,,,,0,,,,
7730,simple,FT0260,"ชมพู่ทับทิมจันทร์ (1000 กรัม)",0,0,visible,,,,,taxable,,1,,,0,0,1000,,,,0,,,11.31,ผลไม้,,,https://mrince.com/wp-content/uploads/2022/04/ชมพู่ทับทิมจันทร์.jpg,,,,,,,,,0,,,,
7732,simple,FIF0140,"น้ำ​ปลาร้า​แม่บุญ​ล้ำฝาแดง (400 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,400,,,,0,,,4.87,เครื่องปรุง,,,https://mrince.com/wp-content/uploads/2022/04/ปลาร้า-แม่บุญล้ำ.jpg,,,,,,,,,0,,,,
7734,simple,FT0180,"มะม่วงเขียว​เสวย​ (1000 กรัม)",0,0,visible,,,,,taxable,,0,,,0,0,1000,,,,0,,,13.75,ผลไม้,,,https://mrince.com/wp-content/uploads/2022/04/มะม่วงเขียวเสวย.jpg,,,,,,,,,0,,,,
7736,simple,FIF0400,"ปลาร้าไมค์​ (350 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,350,,,,0,,,4.92,เครื่องปรุง,,,https://mrince.com/wp-content/uploads/2022/04/01_แซบไมค์.jpg,,,,,,,,,0,,,,
7794,simple,IF0580,"เลือดไก่ (350 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,350,,,,0,,,4.04,วัตถุดิบ,,,https://mrince.com/wp-content/uploads/2022/04/เลือดไก่.jpg,,,,,,,,,0,,,,
7796,simple,IF0100,"ปลาทูนึ่งแม่กลอง (300 กรัม)",1,0,visible,,,,,taxable,,1,,,0,0,300,,,,0,,,7.21,วัตถุดิบ,,,https://mrince.com/wp-content/uploads/2022/05/Screenshot-2022-05-25-001701.png,,,,,,,,,0,,,,
7802,simple,DSF0010,"ปลาสายไหม (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,10.26,อาหารแห้ง,"DS, ซีฟูด, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF001.jpg,,,,,,,,,0,,,,
7803,simple,DSF0020,"ปลาไส้ตัน (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,10.26,อาหารแห้ง,"DS, ซีฟูด, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF002.jpg,,,,,,,,,0,,,,
7804,simple,DSF0030,"ปลาตาโต (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,7.58,อาหารแห้ง,"DS, ซีฟูด, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF003.jpg,,,,,,,,,0,,,,
7805,simple,DSF0040,"กุ้งกรอบสามรส (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,11.3,อาหารแห้ง,"DS, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF004.jpg,,,,,,,,,0,,,,
7806,simple,DSF0050,"กุ้งฝอยขาว (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,12.49,อาหารแห้ง,"DS, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF005.jpg,,,,,,,,,0,,,,
7807,simple,DSF0060,"กุ้งฝอยส้ม (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,8.62,อาหารแห้ง,"DS, อาหารทะเลแห้ง อาหารแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF006.jpg,,,,,,,,,0,,,,
7808,simple,DSF0070,"กุ้งวังใหญ่ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,18.75,อาหารแห้ง,"DS, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF007.jpg,,,,,,,,,0,,,,
7809,simple,DSF0080,"คางกุ้ง (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,11.3,อาหารแห้ง,"DS, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF008.jpg,,,,,,,,,0,,,,
7810,simple,DSF0090,"ปลากระพงซอส (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,11.9,อาหารแห้ง,"DS, ซีฟูด, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF009.jpg,,,,,,,,,0,,,,
7811,simple,DSF0100,"ปลากระพงทุบ (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,11.9,อาหารแห้ง,"DS, ซีฟูด, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF010.jpg,,,,,,,,,0,,,,
7812,simple,DSF0110,"ปลาเกร็ดขาวปรุงรส (500 กรัม)",1,0,visible,,,,,none,,1,,,0,0,500,,,,0,,,10.11,อาหารแห้ง,"DS, ซีฟูด, อาหารทะเลแห้ง",,https://mrince.com/wp-content/uploads/2021/09/DSF011.jpg,,,,,,,,,0,,,,
